,doctopic__topic__title,tscore,x1,x2,y1,y2,proportion
44,"{china, chinese, province}",24.2504948438815,0.0,10.0,0.0,10.0,0.0078034511403581265
45,"{ecosystem, net, productivity}",23.9694908986266,0.0,10.0,0.0,10.0,0.00771302822028325
46,"{adaptation, vulnerability, strategy}",23.4715355313447,0.0,10.0,0.0,10.0,0.0075527935362622025
47,"{risk, vulnerability, disaster}",23.4099310722346,0.0,10.0,0.0,10.0,0.007532970131016716
48,"{reaction, reactor, catalyst}",22.8678313812305,0.0,10.0,0.0,10.0,0.007358530455488979
49,"{fuel, fossil, engine}",22.3804103963127,0.0,10.0,0.0,10.0,0.007201685580154366
50,"{ocean, pacific, sst}",22.1262717800547,0.0,10.0,0.0,10.0,0.007119907526237751
51,"{site, elevation, high}",22.1173730617962,0.0,10.0,0.0,10.0,0.007117044050107097
52,"{extreme, event, weather}",21.8771446059791,0.0,10.0,0.0,10.0,0.007039742080412841
53,"{aerosol, forcing, radiative}",20.4621966774786,0.0,10.0,0.0,10.0,0.006584432731169174
54,"{waste, biochar, landfill}",20.1024565333765,0.0,10.0,0.0,10.0,0.006468673664981112
55,"{precipitation, annual, moisture}",19.6813373610613,0.0,10.0,0.0,10.0,0.006333163733881341
56,"{plant, seed, stress}",18.6159751846838,0.0,10.0,0.0,10.0,0.005990345917433982
57,"{health, disease, human}",18.5630800763658,0.0,10.0,0.0,10.0,0.005973325052664799
58,"{adsorption, capacity, material}",18.5610072667508,0.0,10.0,0.0,10.0,0.005972658053139303
59,"{population, genetic, diversity}",18.4130792403124,0.0,10.0,0.0,10.0,0.0059250569986440006
60,"{growth, economic, response}",17.9883654045863,0.0,10.0,0.0,10.0,0.005788390357940011
61,"{building, construction, design}",17.7865595797284,0.0,10.0,0.0,10.0,0.005723452223511978
62,"{wave, coastal, storm}",17.4598483017636,0.0,10.0,0.0,10.0,0.005618321358718696
63,"{flux, measurement, surface}",17.3724871533648,0.0,10.0,0.0,10.0,0.0055902098312020695
64,"{community, microbial, diversity}",17.1963126937314,0.0,10.0,0.0,10.0,0.005533519491611944
65,"{vehicle, electric, transport}",16.6310364251606,0.0,10.0,0.0,10.0,0.0053516219356654045
66,"{permafrost, thaw, layer}",16.601252871581,0.0,10.0,0.0,10.0,0.005342038027929052
67,"{arctic, tundra, warm}",16.4520926795175,0.0,10.0,0.0,10.0,0.0052940404807306435
68,"{ice, sheet, antarctic}",16.2755334534969,0.0,10.0,0.0,10.0,0.005237226328998857
69,"{specie, distribution, habitat}",15.1465430536599,0.0,10.0,0.0,10.0,0.004873933889822746
70,"{yield, wheat, grain}",15.0815900725089,0.0,10.0,0.0,10.0,0.004853032979631204
71,"{soil, moisture, content}",15.0809005247169,0.0,10.0,0.0,10.0,0.004852811093334101
72,"{solar, radiation, irradiance}",14.4156967322831,0.0,10.0,0.0,10.0,0.004638758335810772
73,"{wind, speed, turbine}",14.3409033429056,0.0,10.0,0.0,10.0,0.0046146909275625505
74,"{delta, thousand, value}",14.3220533626332,0.0,10.0,0.0,10.0,0.004608625282263378
75,"{ozone, stratospheric, tropospheric}",13.7670591898592,0.0,10.0,0.0,10.0,0.004430036352911362
76,"{city, mortality, local}",13.7304155283933,0.0,10.0,0.0,10.0,0.004418244963758529
77,"{coal, combustion, gasification}",13.4103874765265,0.0,10.0,0.0,10.0,0.004315264662434218
78,"{groundwater, recharge, aquifer}",12.7666902384844,0.0,10.0,0.0,10.0,0.0041081323965327515
79,"{cal, pollen, holocene}",12.3460054095469,0.0,10.0,0.0,10.0,0.003972762230718095
80,"{flood, flooding, damage}",12.2185229748532,0.0,10.0,0.0,10.0,0.003931740265731795
81,"{rainfall, monsoon, rain}",12.2176526431762,0.0,10.0,0.0,10.0,0.003931460205850085
82,"{wetland, marsh, habitat}",11.7451222040313,0.0,10.0,0.0,10.0,0.0037794068882605874
83,"{urban, urbanization, rural}",11.5289359226922,0.0,10.0,0.0,10.0,0.003709841335289159
84,"{litter, decomposition, quality}",10.8425354510157,0.0,10.0,0.0,10.0,0.003488967799391076
85,"{vegetation, ndvi, cover}",10.6767570547779,0.0,10.0,0.0,10.0,0.003435622759485839
86,"{forest, tropical, stand}",10.3356055169655,0.0,10.0,0.0,10.0,0.0033258452323089546
87,"{biomass, aboveground, bioenergy}",10.2378120590133,0.0,10.0,0.0,10.0,0.0032943767416290953
88,"{crop, agricultural, irrigation}",9.64034679349955,0.0,10.0,0.0,10.0,0.0031021212417923997
89,"{drought, stress, index}",8.90780316373174,0.0,10.0,0.0,10.0,0.002866399519003887
90,"{leaf, photosynthetic, photosynthesis}",8.52915549643808,0.0,10.0,0.0,10.0,0.0027445562910549874
91,"{glacier, mass, balance}",8.40231565087763,0.0,10.0,0.0,10.0,0.002703741101762829
92,"{root, fine, shoot}",6.77070774219915,0.0,10.0,0.0,10.0,0.0021787137702563627
93,"{tree, ring, stand}",6.28528662976077,0.0,10.0,0.0,10.0,0.002022512424354058
94,"{ch4, oxidation, emission}",6.26512167241424,0.0,10.0,0.0,10.0,0.0020160236388503364
95,"{n2o, denitrification, nitrous-oxide}",6.20249165303463,0.0,10.0,0.0,10.0,0.0019958702234542883
96,"{rice, paddy, field}",5.65314087611944,0.0,10.0,0.0,10.0,0.0018190972555551593
97,"{coral, reef, bleaching}",5.61647679377143,0.0,10.0,0.0,10.0,0.0018072992952640132
98,"{fire, burn, wildfire}",5.54175488234567,0.0,10.0,0.0,10.0,0.0017832548875651656
99,"{soc, stock, soil}",5.16364028229875,0.0,10.0,0.0,10.0,0.0016615831927846096
0,"{aerosol, forcing, radiative}",158.428056782789,0.0,10.0,10.0,20.0,0.0774202405537885
1,"{groundwater, recharge, aquifer}",128.276497706734,0.0,10.0,10.0,20.0,0.06268584941030302
2,"{runoff, catchment, basin}",108.422395999259,0.0,10.0,10.0,20.0,0.05298359488931539
3,"{building, construction, design}",88.5340866615322,0.0,10.0,10.0,20.0,0.04326462386610809
4,"{model, simulation, simulate}",78.1603117023347,0.0,10.0,10.0,20.0,0.03819519254755652
5,"{ozone, stratospheric, tropospheric}",63.8558671436755,0.0,10.0,10.0,20.0,0.03120493109255371
6,"{research, issue, social}",56.7439551995398,0.0,10.0,10.0,20.0,0.02772949912239927
7,"{climate, future, global}",45.0390557168448,0.0,10.0,10.0,20.0,0.02200957708327086
8,"{change, response, shift}",38.7908052561198,0.0,10.0,10.0,20.0,0.018956197123098296
9,"{solar, radiation, irradiance}",38.4097816839317,0.0,10.0,10.0,20.0,0.01876999944312605
10,"{data, method, use}",37.4556159109023,0.0,10.0,10.0,20.0,0.018303720015250415
11,"{water, resource, irrigation}",33.1763762151782,0.0,10.0,10.0,20.0,0.016212551485142737
12,"{cloud, feedback, radiative}",31.7100074943621,0.0,10.0,10.0,20.0,0.015495969956520044
13,"{area, region, distribution}",31.644828266393,0.0,10.0,10.0,20.0,0.015464118328652156
14,"{scale, spatial, variability}",29.5994870782979,0.0,10.0,10.0,20.0,0.014464605931589816
15,"{scenario, future, project}",28.6143777938895,0.0,10.0,10.0,20.0,0.01398320510323001
16,"{energy, demand, sector}",27.2572660345847,0.0,10.0,10.0,20.0,0.013320015002957526
17,"{precipitation, annual, moisture}",26.4423422470875,0.0,10.0,10.0,20.0,0.012921780012626623
18,"{increase, concentration, effect}",25.8570351958429,0.0,10.0,10.0,20.0,0.012635753574977933
19,"{system, performance, design}",25.7291315447648,0.0,10.0,10.0,20.0,0.012573249927358554
20,"{air, pollution, quality}",25.1240911126222,0.0,10.0,10.0,20.0,0.012277580228742792
21,"{emission, ghg, reduction}",25.0820458324686,0.0,10.0,10.0,20.0,0.012257033642678772
22,"{heat, stress, thermal}",24.8730202417268,0.0,10.0,10.0,20.0,0.01215488752130511
23,"{year, period, annual}",24.8396362123142,0.0,10.0,10.0,20.0,0.012138573494356451
24,"{record, glacial, last}",24.21655764161,0.0,10.0,10.0,20.0,0.011834088961708504
25,"{temperature, warm, mean}",23.6850113470849,0.0,10.0,10.0,20.0,0.011574334200946465
26,"{river, flow, discharge}",23.6633720218461,0.0,10.0,10.0,20.0,0.011563759547697347
27,"{trend, station, significant}",23.0244922607485,0.0,10.0,10.0,20.0,0.01125155332745103
28,"{winter, summer, season}",22.6022322126869,0.0,10.0,10.0,20.0,0.011045204305938985
29,"{environmental, impact, economic}",22.2330749755038,0.0,10.0,10.0,20.0,0.010864805437927418
30,"{wave, coastal, storm}",21.5177253497156,0.0,10.0,10.0,20.0,0.010515230108700748
31,"{rainfall, monsoon, rain}",20.1353997925786,0.0,10.0,10.0,20.0,0.00983971859053623
32,"{cycle, life, lca}",19.810340308139,0.0,10.0,10.0,20.0,0.009680869305941973
33,"{process, solvent, membrane}",19.7905859431713,0.0,10.0,10.0,20.0,0.009671215790530346
34,"{degree, day, latitude}",18.7862164585118,0.0,10.0,10.0,20.0,0.009180402933980366
35,"{sea, level, rise}",18.0740262504729,0.0,10.0,10.0,20.0,0.008832371541396789
36,"{land, cover, surface}",17.6113911334875,0.0,10.0,10.0,20.0,0.00860629212861483
37,"{extreme, event, weather}",16.6119054819415,0.0,10.0,10.0,20.0,0.00811786589184767
38,"{ocean, pacific, sst}",16.370057103852,0.0,10.0,10.0,20.0,0.007999680009943534
39,"{china, chinese, province}",15.6361850804105,0.0,10.0,10.0,20.0,0.007641053200120106
40,"{management, conservation, resource}",15.4803572927397,0.0,10.0,10.0,20.0,0.00756490365280237
41,"{adaptation, vulnerability, strategy}",14.9840016147982,0.0,10.0,10.0,20.0,0.007322345757649013
42,"{permafrost, thaw, layer}",14.9839221086619,0.0,10.0,10.0,20.0,0.007322306904782148
43,"{rate, high, accumulation}",13.9951251377401,0.0,10.0,10.0,20.0,0.00683910398667415
44,"{storage, reservoir, injection}",13.8422379297221,0.0,10.0,10.0,20.0,0.0067643914347264925
45,"{arctic, tundra, warm}",13.8244780337862,0.0,10.0,10.0,20.0,0.006755712571629328
46,"{site, elevation, high}",13.508754777879,0.0,10.0,10.0,20.0,0.006601425692669034
47,"{flux, measurement, surface}",13.3754146490158,0.0,10.0,10.0,20.0,0.006536265360202067
48,"{soil, moisture, content}",13.1081865469494,0.0,10.0,10.0,20.0,0.006405676976017829
49,"{policy, sector, tax}",12.9912006380604,0.0,10.0,10.0,20.0,0.006348508584310497
50,"{lake, level, diatom}",12.8902803885165,0.0,10.0,10.0,20.0,0.006299191120250773
51,"{health, disease, human}",12.0299569081057,0.0,10.0,10.0,20.0,0.005878770317521388
52,"{sediment, erosion, core}",11.9829213934205,0.0,10.0,10.0,20.0,0.005855785115686261
53,"{cost, price, benefit}",11.9334679533603,0.0,10.0,10.0,20.0,0.005831618327912538
54,"{ecosystem, net, productivity}",11.3763186026745,0.0,10.0,10.0,20.0,0.005559351927437646
55,"{gas, natural, hydrate}",11.246043064354,0.0,10.0,10.0,20.0,0.005495689191683236
56,"{city, mortality, local}",11.0729874775062,0.0,10.0,10.0,20.0,0.005411120805028699
57,"{snow, cover, depth}",11.0111628536471,0.0,10.0,10.0,20.0,0.00538090849700373
58,"{risk, vulnerability, disaster}",10.9499611302718,0.0,10.0,10.0,20.0,0.00535100058648433
59,"{carbon, sink, stock}",10.8698165341221,0.0,10.0,10.0,20.0,0.00531183571860046
60,"{community, microbial, diversity}",10.783709802031,0.0,10.0,10.0,20.0,0.005269757288509423
61,"{reaction, reactor, catalyst}",10.5772760676957,0.0,10.0,10.0,20.0,0.0051688777492711925
62,"{production, food, farm}",10.2517504653374,0.0,10.0,10.0,20.0,0.005009800683297015
63,"{co2, mol, concentration}",10.1984172255037,0.0,10.0,10.0,20.0,0.00498373792433066
64,"{urban, urbanization, rural}",9.74263660348793,0.0,10.0,10.0,20.0,0.004761008149612817
65,"{technology, cc, development}",9.72871430223957,0.0,10.0,10.0,20.0,0.004754204633028705
66,"{delta, thousand, value}",9.58855275765177,0.0,10.0,10.0,20.0,0.0046857108275832745
67,"{wind, speed, turbine}",9.43979648210621,0.0,10.0,10.0,20.0,0.004613016969749665
68,"{ice, sheet, antarctic}",9.33440402814361,0.0,10.0,10.0,20.0,0.00456151403962457
69,"{power, electricity, generation}",9.08684716467271,0.0,10.0,10.0,20.0,0.004440538548856949
70,"{yield, wheat, grain}",9.04398443733479,0.0,10.0,10.0,20.0,0.004419592494675126
71,"{vegetation, ndvi, cover}",8.14975340056707,0.0,10.0,10.0,20.0,0.00398260182911303
72,"{adsorption, capacity, material}",8.14112781352187,0.0,10.0,10.0,20.0,0.003978386698046487
73,"{drought, stress, index}",7.27515355762346,0.0,10.0,10.0,20.0,0.0035552044879852817
74,"{growth, economic, response}",7.2391681402019,0.0,10.0,10.0,20.0,0.0035376192210206975
75,"{methane, oxidation, source}",7.16914977322846,0.0,10.0,10.0,20.0,0.0035034028143794207
76,"{fuel, fossil, engine}",6.9299324344137,0.0,10.0,10.0,20.0,0.00338650266240023
77,"{population, genetic, diversity}",6.84422065138438,0.0,10.0,10.0,20.0,0.0033446172350638207
78,"{waste, biochar, landfill}",6.55226049423966,0.0,10.0,10.0,20.0,0.0032019428498742293
79,"{specie, distribution, habitat}",6.49198553787272,0.0,10.0,10.0,20.0,0.0031724878296204902
80,"{flood, flooding, damage}",6.36607405955943,0.0,10.0,10.0,20.0,0.0031109577121813605
81,"{forest, tropical, stand}",6.08486067464353,0.0,10.0,10.0,20.0,0.0029735350337161204
82,"{glacier, mass, balance}",6.04195773849152,0.0,10.0,10.0,20.0,0.0029525693303880385
83,"{vehicle, electric, transport}",6.00935317027206,0.0,10.0,10.0,20.0,0.0029366362086546585
84,"{wetland, marsh, habitat}",5.78532651300025,0.0,10.0,10.0,20.0,0.0028271594022817553
85,"{leaf, photosynthetic, photosynthesis}",5.63196368890287,0.0,10.0,10.0,20.0,0.002752214427415931
86,"{ch4, oxidation, emission}",5.09522051391423,0.0,10.0,10.0,20.0,0.002489920067647333
87,"{fire, burn, wildfire}",4.99357756519133,0.0,10.0,10.0,20.0,0.0024402494366964514
88,"{biomass, aboveground, bioenergy}",4.95200965755002,0.0,10.0,10.0,20.0,0.0024199361318799936
89,"{root, fine, shoot}",4.94407296205294,0.0,10.0,10.0,20.0,0.0024160576466731175
90,"{plant, seed, stress}",4.763281958208,0.0,10.0,10.0,20.0,0.002327709135103438
91,"{cal, pollen, holocene}",4.73841977682292,0.0,10.0,10.0,20.0,0.002315559544288448
92,"{crop, agricultural, irrigation}",4.52496706680233,0.0,10.0,10.0,20.0,0.0022112499889468127
93,"{litter, decomposition, quality}",4.22979353240158,0.0,10.0,10.0,20.0,0.002067005298312567
94,"{tree, ring, stand}",4.04318810687535,0.0,10.0,10.0,20.0,0.001975815409183963
95,"{n2o, denitrification, nitrous-oxide}",3.58173086751983,0.0,10.0,10.0,20.0,0.0017503115988003423
96,"{rice, paddy, field}",2.87625693739023,0.0,10.0,10.0,20.0,0.0014055623007013095
97,"{coal, combustion, gasification}",2.84694828170726,0.0,10.0,10.0,20.0,0.001391239817554308
98,"{soc, stock, soil}",2.73475347635917,0.0,10.0,10.0,20.0,0.0013364127307659895
99,"{coral, reef, bleaching}",2.23514788036565,0.0,10.0,10.0,20.0,0.0010922666734999563
0,"{aerosol, forcing, radiative}",4.03030160496011,0.0,10.0,20.0,30.0,0.2272742889621815
1,"{research, issue, social}",3.84002280117791,0.0,10.0,20.0,30.0,0.21654420370480235
2,"{environmental, impact, economic}",0.474295333106803,0.0,10.0,20.0,30.0,0.026746170673000183
3,"{policy, sector, tax}",0.431768509281532,0.0,10.0,20.0,30.0,0.02434802418321556
4,"{climate, future, global}",0.356434547647427,0.0,10.0,20.0,30.0,0.02009983775865021
5,"{data, method, use}",0.338262934361727,0.0,10.0,20.0,30.0,0.019075115320081232
6,"{model, simulation, simulate}",0.316372475310651,0.0,10.0,20.0,30.0,0.017840682018671204
7,"{process, solvent, membrane}",0.282758826479524,0.0,10.0,20.0,30.0,0.015945161810427516
8,"{change, response, shift}",0.271958858491544,0.0,10.0,20.0,30.0,0.015336136658994273
9,"{adaptation, vulnerability, strategy}",0.262197998795632,0.0,10.0,20.0,30.0,0.014785708263184432
10,"{emission, ghg, reduction}",0.237363497627645,0.0,10.0,20.0,30.0,0.01338525634967545
11,"{health, disease, human}",0.237357475206231,0.0,10.0,20.0,30.0,0.01338491673699162
12,"{area, region, distribution}",0.230267893581632,0.0,10.0,20.0,30.0,0.012985125411005726
13,"{risk, vulnerability, disaster}",0.229149337458889,0.0,10.0,20.0,30.0,0.012922048482185351
14,"{scale, spatial, variability}",0.22740766116702,0.0,10.0,20.0,30.0,0.01282383294408526
15,"{community, microbial, diversity}",0.221066719005275,0.0,10.0,20.0,30.0,0.012466258434180765
16,"{management, conservation, resource}",0.213365874597722,0.0,10.0,20.0,30.0,0.012031997153342374
17,"{sea, level, rise}",0.189248931551077,0.0,10.0,20.0,30.0,0.0106720093360232
18,"{system, performance, design}",0.181102095606327,0.0,10.0,20.0,30.0,0.010212597974760344
19,"{year, period, annual}",0.171991462049432,0.0,10.0,20.0,30.0,0.009698836731410717
20,"{scenario, future, project}",0.168713247720886,0.0,10.0,20.0,30.0,0.009513973685511375
21,"{increase, concentration, effect}",0.159991745872981,0.0,10.0,20.0,30.0,0.009022156118129945
22,"{population, genetic, diversity}",0.159135758388857,0.0,10.0,20.0,30.0,0.008973885798465683
23,"{cycle, life, lca}",0.133477686351061,0.0,10.0,20.0,30.0,0.007526991583066577
24,"{cloud, feedback, radiative}",0.132115190568326,0.0,10.0,20.0,30.0,0.007450158558993647
25,"{cost, price, benefit}",0.127353124245976,0.0,10.0,20.0,30.0,0.007181619044216177
26,"{city, mortality, local}",0.126809553715878,0.0,10.0,20.0,30.0,0.007150966349247448
27,"{degree, day, latitude}",0.12655793680021,0.0,10.0,20.0,30.0,0.007136777322915294
28,"{air, pollution, quality}",0.123445941418716,0.0,10.0,20.0,30.0,0.006961287593632456
29,"{power, electricity, generation}",0.121001293905717,0.0,10.0,20.0,30.0,0.006823430534846526
30,"{land, cover, surface}",0.116832917611872,0.0,10.0,20.0,30.0,0.0065883700229621275
31,"{technology, cc, development}",0.116686267437395,0.0,10.0,20.0,30.0,0.006580100216531408
32,"{extreme, event, weather}",0.115151546417221,0.0,10.0,20.0,30.0,0.0064935551728091
33,"{growth, economic, response}",0.111396654528356,0.0,10.0,20.0,30.0,0.0062818116191451796
34,"{china, chinese, province}",0.106731411812057,0.0,10.0,20.0,30.0,0.006018732121601386
35,"{solar, radiation, irradiance}",0.104037581711893,0.0,10.0,20.0,30.0,0.005866823311638823
36,"{adsorption, capacity, material}",0.102488380558161,0.0,10.0,20.0,30.0,0.005779461713132024
37,"{energy, demand, sector}",0.101000810133422,0.0,10.0,20.0,30.0,0.005695575556783914
38,"{production, food, farm}",0.0974740099636283,0.0,10.0,20.0,30.0,0.005496694411036635
39,"{carbon, sink, stock}",0.0955158685609017,0.0,10.0,20.0,30.0,0.005386272105558457
40,"{ecosystem, net, productivity}",0.0922668289104507,0.0,10.0,20.0,30.0,0.005203054260160136
41,"{urban, urbanization, rural}",0.0881153843185896,0.0,10.0,20.0,30.0,0.0049689485503988775
42,"{building, construction, design}",0.086482891515139,0.0,10.0,20.0,30.0,0.004876890020416036
43,"{site, elevation, high}",0.0856248162976269,0.0,10.0,20.0,30.0,0.004828501970574773
44,"{gas, natural, hydrate}",0.0818144601849287,0.0,10.0,20.0,30.0,0.004613630712517957
45,"{winter, summer, season}",0.0816023816552236,0.0,10.0,20.0,30.0,0.004601671310525919
46,"{ocean, pacific, sst}",0.0778291969443029,0.0,10.0,20.0,30.0,0.0043888961992930315
47,"{rate, high, accumulation}",0.0771819014613121,0.0,10.0,20.0,30.0,0.004352394310584724
48,"{trend, station, significant}",0.0761150485739402,0.0,10.0,20.0,30.0,0.004292232998809374
49,"{specie, distribution, habitat}",0.0736906157247432,0.0,10.0,20.0,30.0,0.004155515872909994
50,"{storage, reservoir, injection}",0.0708453108683732,0.0,10.0,20.0,30.0,0.003995065191671577
51,"{vehicle, electric, transport}",0.069292590329699,0.0,10.0,20.0,30.0,0.003907505130173985
52,"{precipitation, annual, moisture}",0.0687939566709931,0.0,10.0,20.0,30.0,0.0038793864876149452
53,"{record, glacial, last}",0.0643159493683813,0.0,10.0,20.0,30.0,0.0036268654543463626
54,"{waste, biochar, landfill}",0.0610347460491494,0.0,10.0,20.0,30.0,0.00344183385512287
55,"{temperature, warm, mean}",0.0561769823725036,0.0,10.0,20.0,30.0,0.0031678978340079155
56,"{water, resource, irrigation}",0.0526443916076045,0.0,10.0,20.0,30.0,0.0029686901485834007
57,"{rainfall, monsoon, rain}",0.0521423209707381,0.0,10.0,20.0,30.0,0.0029403776900661107
58,"{permafrost, thaw, layer}",0.0519072317662839,0.0,10.0,20.0,30.0,0.0029271206842580947
59,"{runoff, catchment, basin}",0.0467242970094245,0.0,10.0,20.0,30.0,0.0026348478156090357
60,"{cal, pollen, holocene}",0.0466550512234634,0.0,10.0,20.0,30.0,0.0026309429498420247
61,"{delta, thousand, value}",0.046370881250989,0.0,10.0,20.0,30.0,0.0026149182115546878
62,"{yield, wheat, grain}",0.0457869810937694,0.0,10.0,20.0,30.0,0.002581991273061134
63,"{reaction, reactor, catalyst}",0.0432547159438238,0.0,10.0,20.0,30.0,0.0024391933343884294
64,"{litter, decomposition, quality}",0.0419654837348405,0.0,10.0,20.0,30.0,0.00236649174470015
